index	filename	word	translation	context	repetition	position	stop	poa	voice	affric	glott	pharlzd	labialzd	palatlzd	folVowel	prevVowel	totdur	folVowDur	prevVowDur	fric	postfric	closdur	tstart	tend	reltime	pfst	cvst	modst	comment
4979	kna_stop_nargiz	tʃ’aq’ɨˤn	шаг, ч1ахъа1н	carrier	--undefined--	initial	tʃ’	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.06815701688779541	0.14283970560526882	--undefined--	0.043504478864548446	0.02465253802324696	0	189.02044567117485	189.08860268806265	189.02044567117485	189.0639501500394	189.08860268806265	189.1251848446228	
4980	kna_stop_nargiz	tʃ’aq’ɨˤn	шаг, ч1ахъа1н	carrier	--undefined--	medial	q’	uvular	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	ɨˤ	a	0.1944786210361258	0.21786558072321327	0.14283970560526882	0.03335826522297225	0.009000008869577414	0.15212034694357612	189.23144239366792	189.42592101470404	189.3835627406115	189.41692100583447	189.42592101470404	189.46716128644306	
4981	kna_stop_nargiz	tʃ’aq’ɨˤn	шаг, ч1ахъа1н	carrier	--undefined--	final	ɨˤ	uvular	singleton	plain	pulmonic	pharyngealized	non-lablzd	non-palatlzd		q’	0.21786558072321327	--undefined--	0.1944786210361258	0	0	0	189.42592101470404	189.64378659542726	189.3835627406115	--undefined--	189.42592101470404	0	
4982	kna_stop_nargiz	tʃ’aq’ɨˤn	шаг, ч1ахъа1н	iso	1	initial	tʃ’	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.09685190482497319	0.1277383417460669	--undefined--	0.045190414811344226	0.05166149001362896	0	200.03420047379308	200.13105237861805	200.03420047379308	200.07939088860442	200.13105237861805	200.14272929074443	
4983	kna_stop_nargiz	tʃ’aq’ɨˤn	шаг, ч1ахъа1н	iso	1	medial	q’	uvular	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	ɨˤ	a	0.19751393157125108	0.2500600361398426	0.1277383417460669	0.005661533152192533	0.06227686467397575	0.1295755337450828	200.25879072036412	200.45630465193537	200.3883662541092	200.3940277872614	200.45630465193537	200.4729354055699	
4984	kna_stop_nargiz	tʃ’aq’ɨˤn	шаг, ч1ахъа1н	iso	1	medial	ɨˤ	uvular	singleton	plain	pulmonic	pharyngealized	non-lablzd	non-palatlzd	n	q’	0.2500600361398426	0.08839349261387497	0.19751393157125108	0	0	0	200.45630465193537	200.7063646880752	200.3883662541092	--undefined--	200.45630465193537	0	
4985	kna_stop_nargiz	tʃ’aq’ɨˤn	шаг, ч1ахъа1н	iso	2	initial	tʃ’	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.06353376588873516	0.12014205018766688	--undefined--	0.030713005311127972	0.03282076057760719	0	201.00508993242875	201.06862369831748	201.00508993242875	201.03580293773987	201.06862369831748	201.0939167615149	
4986	kna_stop_nargiz	tʃ’aq’ɨˤn	шаг, ч1ахъа1н	iso	2	medial	q’	uvular	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	ɨˤ	a	0.15121399695078708	0.29266662402719135	0.12014205018766688	0.007226589484986334	0.07316921853532676	0.07081818893047398	201.18876574850515	201.33997974545593	201.25958393743562	201.2668105269206	201.33997974545593	201.41405228767692	
4987	kna_stop_nargiz	tʃ’aq’ɨˤn	шаг, ч1ахъа1н	iso	2	medial	ɨˤ	uvular	singleton	plain	pulmonic	pharyngealized	non-lablzd	non-palatlzd	n	q’	0.29266662402719135	0.07549561142042194	0.15121399695078708	0	0	0	201.33997974545593	201.63264636948313	201.25958393743562	--undefined--	201.33997974545593	0	
4988	kna_stop_nargiz	tʃ’aq’ɨˤn	шаг, ч1ахъа1н	iso	3	initial	tʃ’	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.0876175481649284	0.09289398377381985	--undefined--	0.04226526652448115	0.045352281640447245	0	201.994292945386	202.08191049355094	201.994292945386	202.0365582119105	202.08191049355094	202.10067695491938	
4989	kna_stop_nargiz	tʃ’aq’ɨˤn	шаг, ч1ахъа1н	iso	3	medial	q’	uvular	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	ɨˤ	a	0.15676002675135692	0.17312060612394475	0.09289398377381985	0.002317027405041472	0.03614897490632529	0.11829402443999015	202.17480447732476	202.3315645040761	202.29309850176475	202.2954155291698	202.3315645040761	202.35596090385508	
4990	kna_stop_nargiz	tʃ’aq’ɨˤn	шаг, ч1ахъа1н	iso	3	medial	ɨˤ	uvular	singleton	plain	pulmonic	pharyngealized	non-lablzd	non-palatlzd	n	q’	0.17312060612394475	0.07819358903520879	0.15676002675135692	0	0	0	202.3315645040761	202.50468511020006	202.29309850176475	--undefined--	202.3315645040761	0	
4991	kna_stop_nargiz	dadal	петух, дадал	iso	1	initial	d	dental	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.01339226937838589	0.17577093614167438	--undefined--	0.01339226937838589	0	0	226.6218514765316	226.63524374590997	226.6218514765316	--undefined--	--undefined--	226.63524374590997	
4992	kna_stop_nargiz	dadal	петух, дадал	iso	1	medial	d	dental	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.13690505925814023	0.2179181782432238	0.17577093614167438	0.006939221588595501	0.011565369314297413	0.11840046835524731	226.81101468205165	226.9479197413098	226.9294151504069	226.9363543719955	--undefined--	226.9479197413098	
4993	kna_stop_nargiz	dadal	петух, дадал	iso	2	initial	d	dental	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.03710745302484497	0.16744409810513616	--undefined--	0.024637861900799862	0.01246959112404511	0	227.70387725371276	227.7409847067376	227.70387725371276	227.72851511561356	--undefined--	227.7409847067376	
4994	kna_stop_nargiz	dadal	петух, дадал	iso	2	medial	d	dental	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.14711095448916467	0.21555545327163372	0.16744409810513616	0.006302708858356709	0.022632454536790192	0.11817579109401777	227.90842880484274	228.0555397593319	228.02660459593676	228.03290730479512	--undefined--	228.0555397593319	
4995	kna_stop_nargiz	dadal	петух, дадал	iso	3	initial	d	dental	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.025355695703382253	0.14417837608797868	--undefined--	0.009341572101249085	0.016014123602133168	0	228.70878366736943	228.7341393630728	228.70878366736943	228.71812523947068	--undefined--	228.7341393630728	
4996	kna_stop_nargiz	dadal	петух, дадал	iso	3	medial	d	dental	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.14519472065924788	0.13363574471662787	0.14417837608797868	0.006405649440836214	0.023487381283132436	0.11530168993527923	228.8783177391608	229.02351245982004	228.99361942909607	229.0000250785369	--undefined--	229.02351245982004	
4997	kna_stop_nargiz	dadal	петух, дадал	carrier	--undefined--	initial	d	dental	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.013447348084724808	0.1674933255916642	--undefined--	0.00452371170226229	0.008923636382462519	0	235.7283472906485	235.7417946387332	235.7283472906485	235.73287100235075	235.7417946387332	235.7758462635223	
4998	kna_stop_nargiz	dadal	петух, дадал	carrier	--undefined--	medial	d	dental	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.10160952438940285	0.20971463481282626	0.1674933255916642	0.01647095030057244	0.012300861092995774	0.07283771299583464	235.90928796432488	236.01089748871428	235.9821256773207	235.99859662762128	--undefined--	236.01089748871428	
4999	kna_stop_nargiz	gagaj	дядя, гагай	iso	1	initial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.017335639073195352	0.19356029192607593	--undefined--	0.017335639073195352	0	0	247.3194125998076	247.3367482388808	247.3194125998076	--undefined--	--undefined--	247.3367482388808	
5000	kna_stop_nargiz	gagaj	дядя, гагай	iso	1	medial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.15867840186166404	0.21397374482847908	0.19356029192607593	0.018808862289660055	0.022741624404716276	0.11712791516728771	247.53030853080688	247.68898693266854	247.64743644597417	247.66624530826383	--undefined--	247.68898693266854	
5001	kna_stop_nargiz	gagaj	дядя, гагай	iso	2	initial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.04445731086642013	0.15977002350288672	--undefined--	0.009575420802008239	0.03488189006441189	0	248.34486363534447	248.3893209462109	248.34486363534447	248.35443905614648	248.3893209462109	248.40334209809953	
5002	kna_stop_nargiz	gagaj	дядя, гагай	iso	2	medial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.17440945032208788	0.19294201699554492	0.15977002350288672	0.008891462173266973	0.040011579779786643	0.12550640836903426	248.54909096971377	248.72350042003586	248.6745973780828	248.68348884025608	--undefined--	248.72350042003586	
5003	kna_stop_nargiz	gagaj	дядя, гагай	iso	3	initial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.0331070290376374	0.14403825579930185	--undefined--	0.013687824940035398	0.019419204097602005	0	249.2679575499296	249.30106457896724	249.2679575499296	249.28164537486964	--undefined--	249.30106457896724	
5004	kna_stop_nargiz	gagaj	дядя, гагай	iso	3	medial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.13747568437153745	0.1680605603144727	0.14403825579930185	0.008288684675790137	0.02854516203046842	0.1006418376652789	249.44510283476654	249.58257851913808	249.54574467243182	249.5540333571076	--undefined--	249.58257851913808	
5005	kna_stop_nargiz	gagaj	дядя, гагай	carrier	--undefined--	initial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.019955181650033182	0.13791472877252886	--undefined--	0.006579086125981348	0.013376095524051834	0	251.21308263917962	251.23303782082965	251.21308263917962	251.2196617253056	--undefined--	251.23303782082965	
5006	kna_stop_nargiz	gagaj	дядя, гагай	carrier	--undefined--	medial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.12043923231848908	0.14594401092708154	0.13791472877252886	0.009503124404176333	0.029913540377464187	0.08102256753684856	251.37095254960218	251.49139178192067	251.45197511713903	251.4614782415432	--undefined--	251.49139178192067	
5007	kna_stop_nargiz	ɢapan	весы, къапан	iso	1	initial	?ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.06605722179801887	0.14308358736428772	--undefined--	0.0038693655027373097	0.06218785629528156	0	259.74799615654865	259.81405337834667	259.74799615654865	259.7518655220514	--undefined--	259.81405337834667	
5008	kna_stop_nargiz	ɢapan	весы, къапан	iso	1	medial	?p	bilabial	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.16949283635494794	0.27882326391778633	0.14308358736428772	0.005866085333423143	0.011222076289982397	0.1524046747315424	259.95713696571096	260.1266298020659	260.1095416404425	260.1154077257759	--undefined--	260.1266298020659	
5009	kna_stop_nargiz	ɢapan	весы, къапан	iso	2	initial	?ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.06978456960933954	0.11946044419033797	--undefined--	0	0.06978456960933954	0	260.734936782967	260.80472135257634	260.1095416404425	260.734936782967	--undefined--	260.80472135257634	
5010	kna_stop_nargiz	ɢapan	весы, къапан	iso	2	medial	?p	bilabial	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.1540485017991955	0.23095127913194347	0.11946044419033797	0.013262453797267426	0.015302831304609299	0.12548321669731877	260.9241817967667	261.07823029856587	261.049665013464	261.06292746726126	--undefined--	261.07823029856587	
5011	kna_stop_nargiz	ɢapan	весы, къапан	iso	3	initial	?ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.08017811916431583	0.10580205415499222	--undefined--	0	0.08017811916431583	0	261.55516807589936	261.6353461950637	261.049665013464	261.55516807589936	--undefined--	261.6353461950637	
5012	kna_stop_nargiz	ɢapan	весы, къапан	iso	3	medial	?p	bilabial	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.14609431496990055	0.1816778356856048	0.10580205415499222	0.006362258837214085	0.020854070633163246	0.11887798549952322	261.74114824921867	261.88724256418857	261.8600262347182	261.8663884935554	--undefined--	261.88724256418857	
5013	kna_stop_nargiz	ɢapan	весы, къапан	carrier	--undefined--	initial	?ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.06737606402435858	0.12031435910068922	--undefined--	0.024475513592221887	0.0429005504321367	0	263.5282338278779	263.59560989190226	263.5282338278779	263.5527093414701	--undefined--	263.59560989190226	
5014	kna_stop_nargiz	ɢapan	весы, къапан	carrier	--undefined--	medial	?p	bilabial	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.10389476442151135	0.2260504895015174	0.12031435910068922	0.007431269459686973	0	0.09646349496182438	263.71592425100295	263.81981901542446	263.81238774596477	--undefined--	--undefined--	263.81981901542446	
5015	kna_stop_nargiz	ɢapaʁ	крышка, къапагъ	iso	1	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.030359720311082583	0.07845533821722483	--undefined--	0.015045525109883329	0.015314195201199254	0	267.9165718118144	267.94693153212546	267.9165718118144	267.93161733692426	--undefined--	267.94693153212546	
5016	kna_stop_nargiz	ɢapaʁ	крышка, къапагъ	iso	1	medial	p	bilabial	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.14724753964372894	0.25366172795764896	0.07845533821722483	0.0033161165579826957	0.01765804764556833	0.12627337544017792	268.0253868703427	268.1726344099864	268.15166024578286	268.15497636234085	--undefined--	268.1726344099864	
5017	kna_stop_nargiz	ɢapaʁ	крышка, къапагъ	iso	2	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.0569051448858886	0.09912509109159373	--undefined--	0.002966254944908542	0.05393888994098006	0	269.09058696955117	269.14749211443706	269.09058696955117	269.0935532244961	--undefined--	269.14749211443706	
5018	kna_stop_nargiz	ɢapaʁ	крышка, къапагъ	iso	2	medial	p	bilabial	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.1916400230088584	0.2818163211546221	0.09912509109159373	0.006400350462399729	0.02090494083364547	0.1643347317128132	269.24661720552865	269.4382572285375	269.41095193724146	269.41735228770386	--undefined--	269.4382572285375	
5019	kna_stop_nargiz	ɢapaʁ	крышка, къапагъ	iso	3	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.05875874931911085	0.09670915911902966	--undefined--	0.006440031716351768	0.05231871760275908	0	270.0163807813304	270.0751395306495	270.0163807813304	270.02282081304674	--undefined--	270.0751395306495	
5020	kna_stop_nargiz	ɢapaʁ	крышка, къапагъ	iso	3	medial	p	bilabial	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.234197602544441	0.20954522332925762	0.09670915911902966	0.003831985234057811	0.05091970465923623	0.17944591265114695	270.1718486897685	270.40604629231296	270.35129460241967	270.35512658765373	--undefined--	270.40604629231296	
5021	kna_stop_nargiz	ɢapaʁ	крышка, къапагъ	carrier	--undefined--	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.05377528375458951	0.07032152490984345	--undefined--	0.0027817251529427267	0.05099355860164678	0	272.06583731859524	272.11961260234983	272.06583731859524	272.0686190437482	--undefined--	0	
5022	kna_stop_nargiz	ɢapaʁ	крышка, къапагъ	carrier	--undefined--	medial	p	bilabial	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.18791802454904882	0.18378146426016428	0.07032152490984345	0.007417136167475746	0.0483028462049333	0.13219804217663977	272.1899341272597	272.3778521518087	272.3221321694363	272.3295493056038	--undefined--	272.3778521518087	
5023	kna_stop_nargiz	ɢaˤraˤɢaˤl	сорока, къа1ра1къаль	iso	1	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ		0.039058806037985505	0.18583284045342907	--undefined--	0.017833868829370658	0.021224937208614847	0	282.58838884370874	282.6274476497467	282.58838884370874	282.6062227125381	--undefined--	282.6274476497467	
5024	kna_stop_nargiz	ɢaˤraˤɢaˤl	сорока, къа1ра1къаль	iso	1	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ	aˤ	0.1731074693372534	0.23303965512246805	0.16181614255685872	0.004369429756536647	0.05331362293725306	0.1154244166434637	283.02440959532424	283.1975170646615	283.1398340119677	283.14420344172424	--undefined--	0	
5025	kna_stop_nargiz	ɢaˤraˤɢaˤl	сорока, къа1ра1къаль	iso	2	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ		0.0737735884453059	0.16111546627729467	--undefined--	0.0131096140395357	0.060663974405770205	0	283.8537025128119	283.9274761012572	283.8537025128119	283.8668121268514	--undefined--	283.9274761012572	
5026	kna_stop_nargiz	ɢaˤraˤɢaˤl	сорока, къа1ра1къаль	iso	2	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ	aˤ	0.18094772135424364	0.2119491784062575	0.14701421475348297	0.03272760762069993	0.04678724345825458	0.10143287027528913	284.28653551677854	284.4674832381328	284.38796838705383	284.42069599467453	--undefined--	284.4674832381328	
5027	kna_stop_nargiz	ɢaˤraˤɢaˤl	сорока, къа1ра1къаль	iso	3	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ		0.038957163231032155	0.15326297157292856	--undefined--	0.007791432646229168	0.031165730584802986	0	285.0172468037529	285.05620396698396	285.0172468037529	285.02503823639915	--undefined--	285.05620396698396	
5028	kna_stop_nargiz	ɢaˤraˤɢaˤl	сорока, къа1ра1къаль	iso	3	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	aˤ	0.12788696343432093	0.12016922373663874	0.14869504665153954	0.0060337041007301195	0.012047596557636098	0.10980566277595472	285.393839539891	285.52172650332534	285.503645202667	285.5096789067677	--undefined--	285.52172650332534	
5029	kna_stop_nargiz	ɢaˤraˤɢaˤl	сорока, къа1ра1къаль	carrier	--undefined--	initial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ		0.029164988227819322	0.13193685150685042	--undefined--	0.011804876187454738	0.017360112040364584	0	287.2001018620135	287.22926685024134	287.2001018620135	287.211906738201	--undefined--	287.22926685024134	
5030	kna_stop_nargiz	ɢaˤraˤɢaˤl	сорока, къа1ра1къаль	carrier	--undefined--	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	aˤ	aˤ	0.1402697052862436	0.1673514800691578	0.14721375010230986	0.013805784102089547	0.0327193161661512	0.09374460501800286	287.5452208893761	287.6854905946623	287.6389654943941	287.6527712784962	--undefined--	287.6854905946623	
5031	kna_stop_nargiz	gʲaɢara	смотрит, гакъара	iso	1	initial	gʲ	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	palatalized	a		0.04365408517304559	0.2105843392278075	--undefined--	0.022711850480845897	0.02094223469219969	0	292.81735739123656	292.8610114764096	292.81735739123656	292.8400692417174	--undefined--	292.8610114764096	
5032	kna_stop_nargiz	gʲaɢara	смотрит, гакъара	iso	1	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.21962549638413975	0.1539371102626319	0.2105843392278075	0.004801886727534566	0.04292168418385245	0.17190192547275274	293.0715958156374	293.29122131202155	293.24349774111016	293.2482996278377	--undefined--	293.29122131202155	
5033	kna_stop_nargiz	gʲaɢara	смотрит, гакъара	iso	2	initial	gʲ	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	palatalized	a		0.027233741208874562	0.20839660655235548	--undefined--	0.027233741208874562	0	0	294.1684081469782	294.1956418881871	294.1684081469782	--undefined--	--undefined--	294.1956418881871	
5034	kna_stop_nargiz	gʲaɢara	смотрит, гакъара	iso	2	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.18230269137234245	0.16180046247632163	0.20839660655235548	0.004131866426575925	0.018396044499922937	0.1597747804458436	294.40403849473944	294.5863411861118	294.5638132751853	294.56794514161186	--undefined--	294.5863411861118	
5035	kna_stop_nargiz	gʲaɢara	смотрит, гакъара	iso	3	initial	gʲ	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	palatalized	a		0.031820201139794335	0.18138235974350891	--undefined--	0.02096438764414188	0.010855813495652455	0	295.2572827276079	295.2891029287477	295.2572827276079	295.27824711525204	--undefined--	295.2891029287477	
5036	kna_stop_nargiz	gʲaɢara	смотрит, гакъара	iso	3	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.21714586027201221	0.14417862992939945	0.18138235974350891	0.006642029760087098	0.05303190318295492	0.1574719273289702	295.4704852884912	295.6876311487632	295.6279572158202	295.63459924558026	--undefined--	295.6876311487632	
5037	kna_stop_nargiz	gʲaɢara	смотрит, гакъара	carrier	--undefined--	initial	gʲ	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	palatalized	a		0.024068001783291493	0.18652701382092118	--undefined--	0.024068001783291493	0	0	302.39010712084735	302.41417512263064	302.39010712084735	--undefined--	--undefined--	302.41417512263064	
5038	kna_stop_nargiz	gʲaɢara	смотрит, гакъара	carrier	--undefined--	medial	ɢ	uvular	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.16973719659989683	0.13604199410320916	0.18652701382092118	0.004126823941874136	0.017233527640826196	0.1483768450171965	302.60070213645156	302.77043933305146	302.74907898146876	302.75320580541063	--undefined--	302.77043933305146	
5039	kna_stop_nargiz	hats'ara	знает, гьац1ара	iso	1	medial	ts'	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.19210604672741738	0.1973983441636733	0.1698719590229416	0.09801508646228285	0.0330850627728978	0.06100589749223673	307.06384055649016	307.2559466032176	307.1248464539824	307.2228615404447	307.2559466032176	307.27350259246396	
5040	kna_stop_nargiz	hats'ara	знает, гьац1ара	iso	2	medial	ts'	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.16426951102278053	0.19939264497793374	0.14028066615702528	0.07808074814403199	0.013234025109113645	0.0729547377696349	308.1445811847755	308.3088506957983	308.21753592254515	308.2956166706892	308.3088506957983	308.3384066852088	
5041	kna_stop_nargiz	hats'ara	знает, гьац1ара	iso	3	medial	ts'	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.2090975967245754	0.14535370911551126	0.12726720813304837	0.09087363908281532	0.04190774617899251	0.07631621146276757	309.12997084332284	309.3390684400474	309.2062870547856	309.2971606938684	309.3390684400474	309.3559202813941	
5042	kna_stop_nargiz	hats'ara	знает, гьац1ара	carrier	--undefined--	medial	ts'	dental	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.19456783202116412	0.11184783414586263	0.12964180775998102	0.06936018286313583	0.06456288194254967	0.06064476721547862	311.2570998141457	311.45166764616687	311.3177445813612	311.3871047642243	--undefined--	311.45166764616687	
5043	kna_stop_nargiz	haka	дай, гьака	iso	1	medial	k	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.22891177625473347	0.11308199010079534	0.14505731091213647	0.009702907263942961	0.08979159612965759	0.12941727286113291	317.61157705726947	317.8404888335242	317.7409943301306	317.75069723739455	--undefined--	317.8404888335242	
5044	kna_stop_nargiz	haka	дай, гьака	iso	2	medial	k	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.26812096210716163	0.16793487306438237	0.1822156120184104	0.017662276261205534	0.09592750866352162	0.15453117718243448	318.58857358042843	318.8566945425356	318.74310475761087	318.76076703387207	--undefined--	318.8566945425356	
5045	kna_stop_nargiz	haka	дай, гьака	iso	3	medial	k	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.21453019198639822	0.06466335574060622	0.1232407485879321	0.01312672302236706	0.07611311740896554	0.12529035155506563	319.4832926732982	319.6978228652846	319.60858302485326	319.6217097478756	--undefined--	319.6978228652846	
5046	kna_stop_nargiz	haka	дай, гьака	carrier	--undefined--	medial	k	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.2135887071799516	0.1318522466111176	0.13841502811658302	0.017506079853035317	0.07472448735626358	0.1213581399706527	321.3842960857823	321.59788479296225	321.50565422575295	321.523160305606	--undefined--	321.59788479296225	
5047	kna_stop_nargiz	hadʒagura	не видно, гьаджагура	iso	1	medial	dʒ	dental	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.15006316737884617	0.17559791896894694	0.11510913324360672	0.07013325180162155	0	0.07992991557722462	331.2632263091052	331.41328947648407	331.34315622468245	--undefined--	--undefined--	331.41328947648407	
5048	kna_stop_nargiz	hadʒagura	не видно, гьаджагура	iso	1	medial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	u	a	0.11041720333366811	0.1813928034697483	0.17559791896894694	0.008878646043513072	0.014040649557159668	0.08749790773299537	331.588887395453	331.6993045987867	331.676385303186	331.6852639492295	--undefined--	331.6993045987867	
5049	kna_stop_nargiz	hadʒagura	не видно, гьаджагура	iso	2	medial	dʒ	dental	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.13775188226844648	0.1531490925630692	0.10943447448943289	0.054510757104139884	0	0.0832411251643066	332.5498516915394	332.68760357380785	332.6330928167037	--undefined--	--undefined--	332.68760357380785	
5050	kna_stop_nargiz	hadʒagura	не видно, гьаджагура	iso	2	medial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	u	a	0.11769368011130155	0.17393559529648428	0.1531490925630692	0.010943447448994448	0.019059754522231742	0.08769047814007536	332.8407526663709	332.9584463464822	332.928443144511	332.93938659196	--undefined--	332.9584463464822	
5051	kna_stop_nargiz	hadʒagura	не видно, гьаджагура	iso	3	medial	dʒ	dental	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.12595288573311336	0.14577497922562088	0.08267137317517381	0.05244595569871535	0	0.07350693003439801	333.68628065415857	333.8122335398917	333.75978758419296	--undefined--	--undefined--	333.8122335398917	
5052	kna_stop_nargiz	hadʒagura	не видно, гьаджагура	iso	3	medial	g	velar	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	u	a	0.1177729970679593	0.1201714417978792	0.14577497922562088	0.01362768927600655	0.03468866361174605	0.0694566441802067	333.9580085191173	334.07578151618526	334.0274651632975	334.0410928525735	--undefined--	334.07578151618526	
5053	kna_stop_nargiz	hadʒagura	не видно, гьаджагура	carrier	--undefined--	medial	dʒ	dental	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.13352895825784117	0.1373975657948563	0.09162576246404797	0.04067933603568008	0.022456684212500022	0.07039293800966107	336.0261402831306	336.1596692413884	336.09653322114025	336.1372125571759	--undefined--	336.1596692413884	
