index	filename	word	translation	context	repetition	position	stop	poa	voice	geminate	affric	glott	pharlzd	labialzd	palatlzd	folVowel	prevVowel	totdur	folVowDur	prevVowDur	fric	postfric	closdur	tstart	tend	reltime	pfst	cvst	modst	comment
3614	kna_stop_saadi	tsɨgan	цыган, цыган	iso	1	initial	ts'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.1296072798570549	0.09861717940259496	--undefined--	0.1296072798570549	0	0	609.8010447007791	609.9306519806362	609.8010447007791	--undefined--	--undefined--	609.9306519806362	
3615	kna_stop_saadi	tsɨgan	цыган, цыган	iso	1	medial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	ɨ	0.21206400984328866	0.21095178601547104	0.09861717940259496	0.027395995395750106	0	0.18466801444753855	610.0292691600388	610.2413331698821	610.2139371744863	--undefined--	--undefined--	610.2413331698821	
3616	kna_stop_saadi	tsɨgan	цыган, цыган	iso	2	initial	ts	dental	voiceless	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.10628917056078535	0.10320832503737165	--undefined--	0.10628917056078535	0	0	611.0410136336681	611.1473028042288	611.0410136336681	--undefined--	--undefined--	611.1473028042288	
3617	kna_stop_saadi	tsɨgan	цыган, цыган	iso	2	medial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	ɨ	0.16673291637937382	0.19778798858430946	0.10320832503737165	0.04528842919557974	0	0.12144448718379408	611.2505111292662	611.4172440456456	611.37195561645	--undefined--	--undefined--	611.4172440456456	
3618	kna_stop_saadi	tsɨgan	цыган, цыган	iso	3	initial	ts	dental	voiceless	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.1071814022958506	0.0930814585973394	--undefined--	0.1071814022958506	0	0	612.0994266048406	612.2066080071364	612.0994266048406	--undefined--	--undefined--	612.2066080071364	
3619	kna_stop_saadi	tsɨgan	цыган, цыган	iso	3	medial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	ɨ	0.15226287980408415	0.1828931456132068	0.0930814585973394	0.032067961452867166	0	0.12019491835121698	612.2996894657338	612.4519523455378	612.419884384085	--undefined--	--undefined--	612.4519523455378	
3620	kna_stop_saadi	tsɨgan	цыган, цыган	carrier	--undefined--	initial	ts	dental	voiceless	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.1431810617418705	0.09703163570213746	--undefined--	0.1431810617418705	0	0	613.3111992209474	613.4543802826893	613.3111992209474	--undefined--	--undefined--	613.4543802826893	
3621	kna_stop_saadi	tsɨgan	цыган, цыган	carrier	--undefined--	medial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	ɨ	0.1285293913597343	0.1734522854271745	0.09703163570213746	0.022470310597782372	0	0.10605908076195192	613.5514119183914	613.6799413097511	613.6574709991534	--undefined--	--undefined--	613.6799413097511	
3622	kna_stop_saadi	tʃaχɨr	вино, чахыр	iso	1	initial	tʃ	dental	voiceless	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.0812270165430391	0.09329612513317898	--undefined--	0.0812270165430391	0	0	627.2935890170388	627.3748160335819	627.2935890170388	--undefined--	--undefined--	0	
3623	kna_stop_saadi	tʃaχɨr	вино, чахыр	iso	2	initial	tʃ	dental	voiceless	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.13141918242581596	0.10766411154997968	--undefined--	0.13141918242581596	0	0	628.5236504348758	628.6550696173016	628.5236504348758	--undefined--	--undefined--	628.6550696173016	
3624	kna_stop_saadi	tʃaχɨr	вино, чахыр	iso	3	initial	tʃ	dental	voiceless	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.11599022418897675	0.11680379177767009	--undefined--	0.11599022418897675	0	0	629.8048580274409	629.9208482516299	629.8048580274409	--undefined--	--undefined--	629.9208482516299	
3625	kna_stop_saadi	tʃaχɨr	вино, чахыр	carrier	--undefined--	initial	tʃ	dental	voiceless	singleton	affricate	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.11021518073073366	0.10590990023342783	--undefined--	0.11021518073073366	0	0	631.3942119536297	631.5044271343604	631.3942119536297	--undefined--	--undefined--	631.5044271343604	
3626	kna_stop_saadi	p'ɨz	губа, пIыз	iso	1	initial	p'	bilabial	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.15184481248525117	0.1696192888631458	--undefined--	0.017266634195607367	0.1345781782896438	0	637.04642708286	637.1982718953452	637.04642708286	637.0636937170556	--undefined--	637.1982718953452	
3627	kna_stop_saadi	p'ɨz	губа, пIыз	iso	2	initial	p'	bilabial	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.10106059426266256	0.21339125738336406	--undefined--	0.015235265466685632	0.08582532879597693	0	638.2532551895245	638.3543157837871	638.2532551895245	638.2684904549911	--undefined--	638.3543157837871	
3628	kna_stop_saadi	p'ɨz	губа, пIыз	iso	3	initial	p	bilabial	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.08176259133824715	0.18079181687210166	--undefined--	0.013711738920051175	0.06805085241819597	0	639.5404199018291	639.6221824931673	639.5404199018291	639.5541316407491	--undefined--	639.6221824931673	
3629	kna_stop_saadi	p'ɨz	губа, пIыз	carrier	--undefined--	initial	p'	bilabial	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.11184716020159158	0.13762443540417735	--undefined--	0.04674861774049077	0.0650985424611008	0	640.7869897570843	640.8988369172858	640.7869897570843	640.8337383748247	--undefined--	640.8988369172858	
3630	kna_stop_saadi	t'alqɨt	грязный, т1алхъыд	iso	1	initial	t'	dental	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.06948387544343859	0.18354156074838102	--undefined--	0.017365817015274843	0.05211805842816375	0	646.2565906402413	646.3260745156847	646.2565906402413	646.2739564572565	646.3260745156847	646.3499818822617	
3631	kna_stop_saadi	t'alqɨt	грязный, т1алхъыд	iso	1	medial	q	uvular	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ	l	0.1712531879617245	0.12071946036644476	0.1252756634448815	0	0	0	646.634891739878	646.8061449278397	646.2565906402413	--undefined--	--undefined--	0	
3632	kna_stop_saadi	t'alqɨt	грязный, т1алхъыд	iso	1	final	t	dental	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd		ɨ	0.08983773794716399	--undefined--	0.12071946036644476	0	0	0	646.9268643882061	647.0167021261533	646.2565906402413	--undefined--	--undefined--	0	
3633	kna_stop_saadi	t'alqɨt	грязный, т1алхъыд	iso	2	initial	t'	dental	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.06934588809531306	0.1832633308330287	--undefined--	0.021755865965587873	0.047590022129725185	0	647.56428388269	647.6336297707853	647.56428388269	647.5860397486556	647.6336297707853	647.6586771508537	
3634	kna_stop_saadi	t'alqɨt	грязный, т1алхъыд	iso	2	medial	q	uvular	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ	l	0.22007966877652052	0.1370267711959059	0.13191620169300222	0	0	0	647.9488093033114	648.1688889720879	647.56428388269	--undefined--	--undefined--	0	
3635	kna_stop_saadi	t'alqɨt	грязный, т1алхъыд	iso	2	final	t	dental	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd		ɨ	0.0982954989966629	--undefined--	0.1370267711959059	0	0	0	648.3059157432838	648.4042112422804	647.56428388269	--undefined--	--undefined--	0	
3636	kna_stop_saadi	t'alqɨt	грязный, т1алхъыд	iso	3	initial	t'	dental	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.08755250978776985	0.14974180875708498	--undefined--	0.02364926485495289	0.06390324493281696	0	648.8932665477375	648.9808190575253	648.8932665477375	648.9169158125925	--undefined--	648.9808190575253	
3637	kna_stop_saadi	t'alqɨt	грязный, т1алхъыд	iso	3	medial	q	uvular	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ	l	0.20316099981664593	0.12262871160100985	0.13303633963641914	0	0	0	649.2635972059188	649.4667582057355	648.8932665477375	--undefined--	--undefined--	0	
3638	kna_stop_saadi	t'alqɨt	грязный, т1алхъыд	iso	3	final	t	dental	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd		ɨ	0.09517452243665048	--undefined--	0.12262871160100985	0	0	0	649.5893869173365	649.6845614397731	648.8932665477375	--undefined--	--undefined--	0	
3639	kna_stop_saadi	t'alqɨt	грязный, т1алхъыд	carrier	--undefined--	initial	t'	dental	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.08607261730890059	0.14214673528772437	--undefined--	0.02492183021274741	0.06115078709615318	0	650.6300294075925	650.7161020249014	650.6300294075925	650.6549512378052	--undefined--	650.7161020249014	
3640	kna_stop_saadi	t'alqɨt	грязный, т1алхъыд	carrier	--undefined--	medial	q	uvular	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ	l	0.20642975807152197	0.1208552401800489	0.13269490840048093	0	0	0	650.9909436685896	651.1973734266611	650.6300294075925	--undefined--	--undefined--	0	
3641	kna_stop_saadi	t'alqɨt	грязный, т1алхъыд	carrier	--undefined--	final	t	dental	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd		ɨ	0.08857713255429189	--undefined--	0.1208552401800489	0	0	0	651.3182286668412	651.4068057993954	650.6300294075925	--undefined--	--undefined--	0	
3642	kna_stop_saadi	ts'aj	огонь, ц1ай	iso	1	initial	ts'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.15021826046893239	0.22599880902953373	--undefined--	0.11127568241226982	0.03894257805666257	0	664.6189085682427	664.7691268287116	664.6189085682427	664.7301842506549	--undefined--	664.7691268287116	
3643	kna_stop_saadi	ts'aj	огонь, ц1ай	iso	2	initial	ts'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.16022886595987984	0.20900394473540018	--undefined--	0.12702863660013008	0.033200229359749756	0	665.8721514912331	666.032380357193	665.8721514912331	665.9991801278333	--undefined--	666.032380357193	
3644	kna_stop_saadi	ts'aj	огонь, ц1ай	iso	3	initial	ts'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.1739826225489196	0.21649521757979073	--undefined--	0.1165218911547754	0.057460731394144204	0	667.0584442570712	667.2324268796201	667.0584442570712	667.174966148226	--undefined--	667.2324268796201	
3645	kna_stop_saadi	ts'aj	огонь, ц1ай	carrier	--undefined--	initial	ts'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.14438393169405117	0.2316060722853308	--undefined--	0.10260056890717806	0.04178336278687311	0	668.4554443531578	668.5998282848518	668.4554443531578	668.5580449220649	668.5998282848518	668.6295386847951	
3646	kna_stop_saadi	tʃ'abal	баран, ч1абал	iso	1	initial	tʃ'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.12404768788519505	0.09654010239478339	--undefined--	0.05834954457338881	0.06569814331180623	0	673.6640175171229	673.7880652050081	673.6640175171229	673.7223670616963	--undefined--	673.7880652050081	
3647	kna_stop_saadi	tʃ'abal	баран, ч1абал	iso	1	medial	b	bilabial	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.10164377885405429	0.19375854203440213	0.09654010239478339	0.009090689915410621	0	0.09255308893864367	673.8846053074029	673.986249086257	673.9771583963416	--undefined--	--undefined--	673.986249086257	
3648	kna_stop_saadi	tʃ'abal	баран, ч1абал	iso	2	initial	tʃ'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.18946145649044865	0.0722321802869601	--undefined--	0.0923624600389985	0.09709899645145015	0	674.9373044306526	675.126765887143	674.9373044306526	675.0296668906916	--undefined--	675.126765887143	
3649	kna_stop_saadi	tʃ'abal	баран, ч1абал	iso	2	medial	b	bilabial	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.14801676288311683	0.18245960409217332	0.0722321802869601	0.003877617617490614	0.019922207712170348	0.12421693755345586	675.19899806743	675.3470148303131	675.3232150049835	675.327092622601	--undefined--	675.3470148303131	
3650	kna_stop_saadi	tʃ'abal	баран, ч1абал	iso	3	initial	tʃ'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.1562978178121739	0.11334574574152612	--undefined--	0.06339646466494742	0.09290135314722647	0	676.1888985896742	676.3451964074864	676.1888985896742	676.2522950543391	--undefined--	676.3451964074864	
3651	kna_stop_saadi	tʃ'abal	баран, ч1абал	iso	3	medial	b	bilabial	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.12244338584980596	0.15881321273741378	0.11334574574152612	0.009476823089244135	0	0.11296656276056183	676.4585421532279	676.5809855390777	676.5715087159884	--undefined--	--undefined--	676.5809855390777	
3652	kna_stop_saadi	tʃ'abal	баран, ч1абал	carrier	--undefined--	initial	tʃ'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.12382787693604769	0.13680491319814791	--undefined--	0.0689504232791478	0.05487745365689989	0	677.7377473435913	677.8615752205274	677.7377473435913	677.8066977668705	--undefined--	677.8615752205274	
3653	kna_stop_saadi	tʃ'abal	баран, ч1абал	carrier	--undefined--	medial	b	bilabial	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.13533389262613582	0.19270369493494854	0.13680491319814791	0.005109732583719051	0.01238846156161344	0.11783569848080333	677.9983801337255	678.1337140263516	678.1162158322063	678.12132556479	--undefined--	678.1337140263516	
3654	kna_stop_saadi	tʃ'ar	волос, ч1ар	iso	1	initial	tʃ'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.13974956025901974	0.22721519412743874	--undefined--	0.07378385873812476	0.06596570152089498	0	681.1591843926913	681.2989339529503	681.1591843926913	681.2329682514294	681.2989339529503	681.3287406773412	
3655	kna_stop_saadi	tʃ'ar	волос, ч1ар	iso	2	initial	tʃ'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.14329489884357827	0.25464658942632923	--undefined--	0.0829099539245135	0.060384944919064765	0	682.3345388528293	682.4778337516728	682.3345388528293	682.4174488067538	682.4778337516728	682.5091964750029	
3656	kna_stop_saadi	tʃ'ar	волос, ч1ар	iso	3	initial	tʃ'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.1329404988916849	0.24771499186931578	--undefined--	0.08606623820833192	0.046874260683352986	0	683.5527719664954	683.685712465387	683.5527719664954	683.6388382047037	--undefined--	683.685712465387	
3657	kna_stop_saadi	tʃ'ar	волос, ч1ар	carrier	--undefined--	initial	tʃ'	dental	voiceless	singleton	affricate	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.1657414771304957	0.1818281499108707	--undefined--	0.07165881511230054	0.09408266201819515	0	684.9621372300857	685.1278787072162	684.9621372300857	685.033796045198	--undefined--	685.1278787072162	
3658	kna_stop_saadi	gada	парень, гада	iso	1	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.041667843474442634	0.13789252601236512	--undefined--	0.01508772216379839	0.026580121310644245	0	707.2999886498138	707.3416564932883	707.2999886498138	707.3150763719776	--undefined--	707.3416564932883	
3659	kna_stop_saadi	gada	парень, гада	iso	1	medial	d	dental	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.152386545024342	0.17529780878680867	0.13789252601236512	0.012805160803281979	0.01092185122547562	0.1286595329955844	707.4795490193006	707.631935564325	707.6082085522962	707.6210137130995	--undefined--	707.631935564325	
3660	kna_stop_saadi	gada	парень, гада	iso	2	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.04132026849049453	0.16117313785105125	--undefined--	0.005591288187360988	0.03572898030313354	0	708.5067098976947	708.5480301661852	708.5067098976947	708.512301185882	--undefined--	708.5480301661852	
3661	kna_stop_saadi	gada	парень, гада	iso	2	medial	d	dental	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.17633576754440128	0.20216839591080316	0.16117313785105125	0.012701197857722946	0.00871569697335417	0.15491887271332416	708.7092033040362	708.8855390715806	708.8641221767496	708.8768233746073	--undefined--	708.8855390715806	
3662	kna_stop_saadi	gada	парень, гада	iso	3	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.03948415855791154	0.1698625259050459	--undefined--	0.014910101833038425	0.024574056724873117	0	709.6089580278301	709.648442186388	709.6089580278301	709.6238681296632	--undefined--	709.648442186388	
3663	kna_stop_saadi	gada	парень, гада	iso	3	medial	d	dental	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.1931410413374124	0.19598078223589255	0.1698625259050459	0.021159025293968625	0	0.17198201604344376	709.8183047122931	710.0114457536305	709.9902867283365	--undefined--	--undefined--	710.0114457536305	
3664	kna_stop_saadi	gada	парень, гада	carrier	--undefined--	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.03697961568354913	0.1090898662661175	--undefined--	0.016342240728704382	0.020637374954844745	0	710.8678059096009	710.9047855252844	710.8678059096009	710.8841481503296	--undefined--	710.9047855252844	
3665	kna_stop_saadi	gada	парень, гада	carrier	--undefined--	medial	d	dental	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.17257153985610785	0.20893482861151824	0.1090898662661175	0.014556163780412135	0.012479418040243218	0.1455359580354525	711.0138753915505	711.1864469314066	711.159411349586	711.1739675133664	--undefined--	711.1864469314066	
3666	kna_stop_saadi	gapas	хлопать, гапас	iso	1	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.03319750901982843	0.10948729916583488	--undefined--	0.01798349157888879	0.015214017440939642	0	715.3449976296977	715.3781951387175	715.3449976296977	715.3629811212766	--undefined--	715.3781951387175	
3667	kna_stop_saadi	gapas	хлопать, гапас	iso	1	medial	p	bilabial	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.16589114912108016	0.2518130554016125	0.10948729916583488	0.047296631276822154	0	0.11859451784425801	715.4876824378833	715.6535735870044	715.6062769557276	--undefined--	--undefined--	715.6535735870044	
3668	kna_stop_saadi	gapas	хлопать, гапас	iso	2	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.0342242101426109	0.10905341536977176	--undefined--	0.015951962354620264	0.018272247787990636	0	716.5135552831217	716.5477794932643	716.5135552831217	716.5295072454763	--undefined--	716.5477794932643	
3669	kna_stop_saadi	gapas	хлопать, гапас	iso	2	medial	p	bilabial	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.17335202523190674	0.3248399606758312	0.10905341536977176	0.07767359931938245	0	0.09567842591252429	716.6568329086341	716.830184933866	716.7525113345466	--undefined--	--undefined--	716.830184933866	
3670	kna_stop_saadi	gapas	хлопать, гапас	iso	3	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.03537622007354457	0.11104463181777646	--undefined--	0.018866407884161163	0.01650981218938341	0	717.8204126057848	717.8557888258583	717.8204126057848	717.8392790136689	--undefined--	717.8557888258583	
3671	kna_stop_saadi	gapas	хлопать, гапас	iso	3	medial	p	bilabial	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.16384856426293481	0.2977487287830627	0.11104463181777646	0.0598334650040897	0	0.10401509925884511	717.9668334576761	718.130682021939	718.070848556935	--undefined--	--undefined--	718.130682021939	
3672	kna_stop_saadi	gapas	хлопать, гапас	carrier	--undefined--	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.03843392098565346	0.1091703691464545	--undefined--	0.013536574346289854	0.024897346639363604	0	719.208099442104	719.2465333630896	719.208099442104	719.2216360164502	--undefined--	719.2465333630896	
3673	kna_stop_saadi	gapas	хлопать, гапас	carrier	--undefined--	medial	p	bilabial	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	a	0.17341502702697653	0.3430478301402218	0.1091703691464545	0.08956390971582096	0	0.08385111731115558	719.3557037322361	719.529118759263	719.4395548495472	--undefined--	--undefined--	719.529118759263	
3674	kna_stop_saadi	gɨʃtɨ	голодный, гышты	iso	1	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.04545711884179582	0.12973058385853165	--undefined--	0.015530824707411739	0.02992629413438408	0	722.588949848158	722.6344069669998	722.588949848158	722.6044806728654	--undefined--	722.6344069669998	
3675	kna_stop_saadi	gɨʃtɨ	голодный, гышты	iso	1	medial	t	dental	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ	ʃ	0.11357118789248943	0.13592296423291828	0.18561069316206158	0	0	0	722.9497482440204	723.0633194319129	722.588949848158	--undefined--	--undefined--	0	
3676	kna_stop_saadi	gɨʃtɨ	голодный, гышты	iso	2	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.14407612745640108	0.14198630774467347	--undefined--	0.03039884885470201	0	0.11367727860169907	723.7672293900448	723.9113055175012	723.8809066686465	--undefined--	--undefined--	723.9113055175012	
3677	kna_stop_saadi	gɨʃtɨ	голодный, гышты	iso	2	medial	t	dental	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ	ʃ	0.12516328550009348	0.17705897363009626	0.18505324469083462	0	0	0	724.2383450699367	724.3635083554368	723.8809066686465	--undefined--	--undefined--	0	
3678	kna_stop_saadi	gɨʃtɨ	голодный, гышты	iso	3	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.04403533887773392	0.16270384395738802	--undefined--	0.02292540984058178	0.021109929037152142	0	725.1005103188135	725.1445456576912	725.1005103188135	725.123435728654	--undefined--	725.1445456576912	
3679	kna_stop_saadi	gɨʃtɨ	голодный, гышты	iso	3	medial	t	dental	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ	ʃ	0.12648982559039723	0.13739412089989855	0.18210173166892218	0	0	0	725.4893512333175	725.6158410589079	725.1005103188135	--undefined--	--undefined--	0	
3680	kna_stop_saadi	gɨʃtɨ	голодный, гышты	carrier	--undefined--	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.04158244595475935	0.13545387546844267	--undefined--	0.011823426367755019	0.02975901958700433	0	726.70698175156	726.7485641975147	726.70698175156	726.7188051779277	--undefined--	726.7485641975147	
3681	kna_stop_saadi	gɨʃtɨ	голодный, гышты	carrier	--undefined--	medial	t	dental	voiceless	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ	ʃ	0.12833203148124994	0.1598773353090337	0.17641446919265036	0	0	0	727.0604325421758	727.1887645736571	726.70698175156	--undefined--	--undefined--	0	
3682	kna_stop_saadi	gɨt'i	стог	iso	1	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.029699752294845894	0.16698359202166557	--undefined--	0.009597727845857662	0.02010202444898823	0	767.4523103304698	767.4820100827646	767.4523103304698	767.4619080583157	--undefined--	767.4820100827646	
3683	kna_stop_saadi	gɨt'i	стог	iso	1	medial	t'	dental	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	i	ɨ	0.25875707775492174	0.15694639997661852	0.16698359202166557	0.055025122468691734	0.0729831122282576	0.1307488430579724	767.6489936747863	767.9077507525412	767.7797425178443	767.834767640313	--undefined--	767.9077507525412	
3684	kna_stop_saadi	gɨt'i	стог	iso	2	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.031951036266605115	0.145851183030004	--undefined--	0.011578461974636411	0.020372574291968704	0	768.688503729652	768.7204547659186	768.688503729652	768.7000821916266	--undefined--	768.7204547659186	
3685	kna_stop_saadi	gɨt'i	стог	iso	2	medial	t'	dental	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	i	ɨ	0.2314291170675915	0.18692734911439857	0.145851183030004	0.03495250766593472	0.07200742180782527	0.12446918759383152	768.8663059489486	769.0977350660162	768.9907751365424	769.0257276442084	--undefined--	769.0977350660162	
3686	kna_stop_saadi	gɨt'i	стог	iso	3	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.03392901125937442	0.14802445893485583	--undefined--	0.012116544069385782	0.021812467189988638	0	769.9141458082138	769.9480748194732	769.9141458082138	769.9262623522832	--undefined--	769.9480748194732	
3687	kna_stop_saadi	gɨt'i	стог	iso	3	medial	t'	dental	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	i	ɨ	0.20652255832192168	0.14819704247054233	0.14802445893485583	0.04308244050594112	0.044693873702044584	0.11874624411393597	770.096099278408	770.3026218367299	770.214845522522	770.2579279630279	--undefined--	770.3026218367299	
3688	kna_stop_saadi	gɨt'i	стог	carrier	--undefined--	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	ɨ		0.053481981674053714	0.108546192727772	--undefined--	0.0112183331164033	0.04226364855765041	0	771.3737621437087	771.4272441253828	771.3737621437087	771.3849804768251	--undefined--	771.4272441253828	
3689	kna_stop_saadi	gɨt'i	стог	carrier	--undefined--	medial	t'	dental	voiceless	singleton	plain	glottalic	non-pharnglzd	non-lablzd	non-palatlzd	i	ɨ	0.18015019381266484	0.1843096306751022	0.108546192727772	0.04840602975480124	0.032508865650243024	0.09923529840762058	771.5357903181106	771.7159405119232	771.6350256165182	771.683431646273	--undefined--	771.7159405119232	
3690	kna_stop_saadi	gardan	горлышко, гардан	iso	1	initial	g	velar	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a		0.032916694265964	0.18374694174269735	--undefined--	0.032916694265964	0	0	778.0619000995969	778.0948167938628	778.0619000995969	--undefined--	--undefined--	778.0948167938628	
3691	kna_stop_saadi	gardan	горлышко, гардан	iso	1	medial	d	dental	voiced	singleton	plain	pulmonic	non-pharnglzd	non-lablzd	non-palatlzd	a	r	0.11372620102349629	0.15884072704955088	0.09915873187799207	0	0	0	778.3777224674835	778.491448668507	778.0619000995969	--undefined--	--undefined--	0	
