index	filename	word	translation	context	repetition	position	stop	folVowel	prevVowel	totdur	folVowDur	prevVowDur	fric	postfric	closdur	tstart	tend	reltime	pfst	modst
21	kna_stop_ajdimiz	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	iso	1	initial	tʃ'	a		0.0626690945457753	0.056704848331904145	--undefined--	0.043174021100426785	0.01949507344534851	0	55.700317291996676	55.76298638654245	55.700317291996676	55.7434913130971	55.76298638654245
22	kna_stop_ajdimiz	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	iso	1	medial	tʃ'	a	a	0.14378843242135986	0.07418148178311412	0.056704848331904145	0.0381354812611292	0.029709872901548806	0.07594307825868185	55.819691234874355	55.963479667295715	55.89563431313304	55.933769794394166	55.963479667295715
23	kna_stop_ajdimiz	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	iso	1	final	j		a	0.058764488802793835	--undefined--	0.0748773325067873	0	0	0	56.25660626058602	56.31537074938881	55.89563431313304	55.933769794394166	55.963479667295715
24	kna_stop_ajdimiz	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	iso	2	initial	tʃ'	a		0.06562694778120459	0.07978349195402501	--undefined--	0.05500163242614775	0.010625315355056841	0	56.894237232162645	56.95986417994385	56.894237232162645	56.94923886458879	56.95986417994385
25	kna_stop_ajdimiz	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	iso	2	medial	tʃ'	a	a	0.13656267015904433	0.07985362825142772	0.07978349195402501	0.0469661349825401	0.02031310288465704	0.06928343229184719	57.039647671897875	57.17621034205692	57.10893110418972	57.15589723917226	57.19589842639128
26	kna_stop_ajdimiz	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	iso	2	final	j		a	0.06262648076555166	--undefined--	0.07859009350971036	0	0	0	57.49522462021197	57.55785110097752	57.10893110418972	57.15589723917226	57.19589842639128
27	kna_stop_ajdimiz	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	iso	3	initial	tʃ'	a		0.06637859465025997	0.061703890475769185	--undefined--	0.05186494694537913	0.014513647704880839	0	57.65639846164277	57.72277705629303	57.65639846164277	57.70826340858815	57.74155942391111
28	kna_stop_ajdimiz	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	iso	3	medial	tʃ'	a	a	0.1252418458826483	0.07606206960662831	0.061703890475769185	0.040125967184074796	0.016142280518486984	0.06897359818008653	57.7844809467688	57.90972279265145	57.85345454494889	57.893580512132964	57.94366682578118
29	kna_stop_ajdimiz	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	iso	3	final	j		a	0.05625166952675187	--undefined--	0.0668769848817945	0	0	0	58.21660690084736	58.27285857037411	57.85345454494889	57.893580512132964	57.94366682578118
30	kna_stop_ajdimiz	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	carrier	--undefined--	initial	tʃ'	a		0.07854444640287284	0.07342198250704257	--undefined--	0.055794155607699736	0.0227502907951731	0	67.15538065139303	67.2339250977959	67.15538065139303	67.21117480700073	67.25478289772282
31	kna_stop_ajdimiz	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	carrier	--undefined--	medial	tʃ'	a	a	0.15367391687519216	0.06602286799082435	0.07342198250704257	0.045425094502192565	0.03604541205379519	0.07220341031920441	67.30734708030295	67.46102099717814	67.37955049062215	67.42497558512434	67.49099338913418
32	kna_stop_ajdimiz	tʃ'atʃ'aχaj	шапка, ч1ач1ахый	carrier	--undefined--	final	j		a	0.06716119330101833	--undefined--	0.07786766405682499	0	0	0	67.787911326129	67.85507251943002	67.37955049062215	67.42497558512434	67.49099338913418
33	kna_stop_ajdimiz	tʃ’aq’ˤɨn	шаг, ч1ахъа1н	iso	1	initial	tʃ’	a		0.08791736639750525	0.08042882965790454	--undefined--	0.06263139818582886	0.02528596821167639	0	76.57457716169822	76.66249452809572	76.57457716169822	76.63720855988404	76.7137472405863
34	kna_stop_ajdimiz	tʃ’aq’ˤɨn	шаг, ч1ахъа1н	iso	1	medial	q’ˤ	ɨ	a	0.18147732325708432	0.11023156265864031	0.08042882965790454	0.046681787467704794	0.01295915569249928	0.12183638009688025	76.74292335775363	76.92440068101071	76.8647597378505	76.91144152531821	76.94061764248552
